time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16;bp17;bp18;bp19;bp20;bp21;bp22;bp23;bp24;bp25;bp26;bp27;bp28;bp29;bp30;bp31;bp32
1.27;videos/cuts_train/fall01.mp4;walk;(210.53, 59.49);(212.16, 57.07);(213.15, 57.02);(214.07, 57.0);(209.16, 57.14);(208.22, 57.16);(207.52, 57.2);(215.03, 58.0);(206.63, 58.22);(212.49, 62.3);(208.89, 62.48);(222.71, 73.45);(200.11, 74.58);(228.42, 90.16);(197.4, 91.98);(229.42, 106.64);(195.38, 108.77);(229.64, 111.43);(195.18, 113.72);(228.4, 111.26);(196.23, 113.49);(227.42, 109.9);(196.85, 111.88);(218.23, 108.51);(204.83, 108.47);(218.18, 134.66);(205.33, 134.51);(219.21, 156.41);(206.94, 157.24);(217.64, 159.24);(208.21, 160.68);(220.77, 163.96);(201.49, 164.86)
1.3;videos/cuts_train/fall01.mp4;walk;(209.76, 59.46);(211.37, 57.01);(212.39, 56.97);(213.35, 56.95);(208.31, 57.08);(207.45, 57.11);(206.8, 57.15);(214.4, 57.95);(205.83, 58.22);(211.64, 62.27);(208.1, 62.41);(222.19, 73.39);(199.28, 74.61);(227.52, 90.13);(197.3, 92.08);(228.54, 106.42);(195.17, 108.88);(229.13, 111.07);(194.95, 113.81);(228.04, 110.93);(196.06, 113.53);(227.01, 109.65);(196.64, 111.94);(218.08, 108.48);(204.62, 108.47);(218.24, 134.66);(205.44, 134.58);(219.4, 156.31);(206.95, 158.08);(217.81, 159.23);(208.21, 161.54);(220.9, 163.85);(201.34, 165.52)
1.33;videos/cuts_train/fall01.mp4;walk;(208.82, 59.51);(210.42, 57.04);(211.49, 57.0);(212.45, 56.98);(207.34, 57.09);(206.6, 57.11);(205.83, 57.14);(213.66, 57.95);(204.87, 58.19);(210.63, 62.29);(207.23, 62.4);(221.79, 73.4);(198.33, 74.72);(227.25, 90.15);(197.11, 92.33);(228.39, 106.18);(195.15, 109.01);(229.09, 110.98);(194.72, 113.87);(227.84, 110.85);(195.8, 113.52);(226.81, 109.54);(196.48, 111.95);(217.87, 108.49);(204.32, 108.69);(218.25, 134.7);(205.52, 134.7);(219.44, 156.31);(206.95, 158.76);(217.99, 159.23);(208.21, 162.23);(220.9, 163.83);(201.38, 166.04)
1.37;videos/cuts_train/fall01.mp4;walk;(207.78, 59.54);(209.34, 57.05);(210.42, 57.02);(211.37, 56.99);(206.37, 57.09);(205.6, 57.11);(204.7, 57.14);(212.72, 57.95);(203.71, 58.2);(209.56, 62.3);(206.31, 62.4);(221.27, 73.41);(197.32, 74.77);(226.22, 90.29);(196.57, 92.54);(227.83, 106.45);(194.8, 109.2);(228.64, 111.0);(194.63, 114.08);(227.34, 110.89);(195.75, 113.66);(226.39, 109.68);(196.31, 112.05);(217.5, 108.49);(203.79, 108.83);(218.25, 134.76);(205.61, 135.07);(219.43, 156.3);(206.95, 159.35);(217.99, 159.22);(208.22, 162.68);(220.82, 163.82);(201.59, 166.56)
1.4;videos/cuts_train/fall01.mp4;walk;(206.94, 59.54);(208.44, 57.02);(209.54, 56.98);(210.52, 56.95);(205.53, 57.08);(204.7, 57.1);(203.77, 57.14);(211.96, 57.92);(202.77, 58.22);(208.82, 62.29);(205.55, 62.39);(220.76, 73.49);(196.61, 74.9);(225.41, 90.52);(196.05, 92.76);(227.4, 107.01);(194.03, 109.33);(228.21, 111.37);(193.87, 114.07);(226.91, 111.28);(194.85, 113.64);(225.98, 110.26);(195.4, 112.08);(216.9, 108.49);(203.15, 108.93);(218.19, 134.77);(205.66, 135.41);(219.42, 156.24);(207.01, 159.69);(218.0, 159.18);(208.27, 162.92);(220.82, 163.82);(201.87, 166.84)
1.43;videos/cuts_train/fall01.mp4;walk;(205.95, 59.55);(207.37, 56.98);(208.46, 56.93);(209.45, 56.9);(204.57, 57.06);(203.67, 57.09);(202.78, 57.14);(210.94, 57.87);(201.8, 58.23);(207.79, 62.29);(204.69, 62.39);(220.0, 73.62);(195.73, 75.19);(224.64, 90.77);(194.46, 93.2);(227.07, 107.35);(192.52, 109.81);(228.01, 111.71);(192.46, 114.35);(226.66, 111.61);(193.64, 113.94);(225.77, 110.64);(194.21, 112.45);(216.45, 108.67);(202.81, 109.37);(218.07, 134.94);(205.67, 135.89);(219.38, 156.21);(207.07, 160.05);(218.0, 158.98);(208.32, 163.07);(220.81, 163.78);(202.22, 167.27)
1.47;videos/cuts_train/fall01.mp4;walk;(204.53, 59.56);(205.84, 56.92);(206.97, 56.86);(208.0, 56.81);(203.05, 57.02);(202.13, 57.06);(201.25, 57.12);(209.68, 57.76);(200.32, 58.24);(206.36, 62.29);(203.31, 62.39);(219.36, 73.67);(194.57, 75.43);(224.38, 90.93);(192.79, 93.36);(226.44, 107.78);(190.86, 110.19);(227.59, 112.15);(190.81, 114.63);(226.18, 112.07);(191.94, 114.27);(225.27, 111.05);(192.59, 112.84);(215.79, 108.84);(202.12, 109.63);(217.78, 135.13);(205.48, 136.51);(219.38, 156.14);(207.22, 160.2);(218.1, 158.88);(208.61, 163.15);(220.76, 163.72);(202.22, 167.59)
1.5;videos/cuts_train/fall01.mp4;walk;(203.59, 59.48);(204.72, 56.65);(205.8, 56.54);(206.8, 56.47);(202.05, 56.89);(201.14, 56.98);(200.28, 57.09);(208.5, 57.46);(199.4, 58.25);(205.47, 62.16);(202.46, 62.34);(218.69, 73.66);(193.68, 75.65);(224.1, 91.01);(191.63, 93.56);(226.37, 107.85);(189.89, 110.34);(227.47, 112.29);(189.72, 114.64);(225.92, 112.22);(190.77, 114.32);(225.04, 111.17);(191.42, 112.99);(215.27, 109.04);(201.61, 109.92);(217.53, 135.23);(205.24, 136.76);(219.34, 156.06);(207.28, 160.4);(218.1, 158.77);(208.73, 163.35);(220.76, 163.66);(202.25, 167.8)
1.53;videos/cuts_train/fall01.mp4;walk;(203.16, 59.49);(204.18, 56.6);(205.2, 56.52);(206.15, 56.45);(201.53, 56.83);(200.61, 56.94);(199.72, 57.05);(207.5, 57.44);(198.67, 58.26);(204.95, 62.17);(201.85, 62.35);(217.96, 73.65);(192.45, 75.7);(223.9, 91.08);(190.33, 93.57);(226.22, 108.05);(188.82, 110.25);(227.26, 112.5);(188.34, 114.58);(225.53, 112.37);(189.16, 114.27);(224.65, 111.29);(189.89, 112.94);(214.66, 109.34);(200.8, 110.24);(217.08, 135.5);(204.66, 137.07);(219.18, 156.0);(207.29, 160.48);(218.03, 158.75);(208.75, 163.42);(220.75, 163.65);(202.26, 168.08)
1.57;videos/cuts_train/fall01.mp4;walk;(202.36, 59.2);(203.29, 56.21);(204.29, 56.13);(205.21, 56.09);(200.61, 56.53);(199.65, 56.69);(198.72, 56.87);(206.41, 57.19);(197.52, 58.23);(204.17, 61.93);(201.01, 62.16);(216.97, 73.63);(191.44, 75.84);(222.96, 91.15);(189.0, 93.89);(225.83, 108.2);(187.61, 110.55);(226.97, 112.66);(186.89, 114.87);(225.21, 112.59);(187.81, 114.66);(224.27, 111.49);(188.63, 113.35);(214.12, 109.46);(200.16, 110.39);(216.86, 135.59);(204.17, 137.07);(219.1, 155.98);(207.35, 160.51);(217.97, 158.75);(208.87, 163.45);(220.81, 163.63);(202.39, 168.19)
1.6;videos/cuts_train/fall01.mp4;walk;(201.53, 58.99);(202.41, 55.98);(203.4, 55.89);(204.3, 55.86);(199.73, 56.34);(198.77, 56.52);(197.83, 56.74);(205.48, 56.99);(196.57, 58.19);(203.36, 61.73);(200.11, 61.98);(216.03, 73.43);(190.49, 75.99);(221.96, 91.18);(187.87, 94.27);(225.33, 108.32);(186.51, 111.08);(226.65, 112.81);(185.4, 115.45);(224.98, 112.83);(186.31, 115.37);(223.96, 111.72);(187.3, 114.06);(213.6, 109.5);(199.58, 110.54);(216.46, 135.85);(203.6, 137.21);(219.0, 155.87);(207.4, 160.48);(217.97, 158.56);(208.94, 163.36);(220.79, 163.59);(202.6, 168.27)
1.63;videos/cuts_train/fall01.mp4;walk;(200.89, 58.82);(201.82, 55.76);(202.78, 55.66);(203.66, 55.62);(199.05, 56.22);(198.16, 56.43);(197.22, 56.68);(204.93, 56.78);(196.04, 58.18);(202.91, 61.57);(199.57, 61.9);(215.56, 73.41);(190.13, 76.08);(221.42, 91.23);(186.93, 94.3);(224.79, 108.41);(185.58, 111.46);(226.13, 113.01);(184.49, 115.86);(224.47, 113.06);(185.48, 115.79);(223.4, 111.88);(186.47, 114.44);(213.11, 109.55);(199.23, 110.75);(215.96, 136.04);(203.07, 137.4);(218.89, 155.81);(207.43, 160.45);(217.96, 158.49);(209.0, 163.31);(220.72, 163.24);(202.64, 168.4)
1.67;videos/cuts_train/fall01.mp4;walk;(200.17, 58.6);(201.09, 55.54);(202.03, 55.44);(202.89, 55.4);(198.31, 56.05);(197.45, 56.28);(196.5, 56.56);(204.17, 56.63);(195.24, 58.16);(202.27, 61.35);(198.85, 61.75);(214.97, 73.4);(189.49, 76.28);(221.28, 91.2);(185.73, 94.63);(224.5, 108.4);(183.44, 111.89);(225.77, 113.05);(181.9, 116.6);(224.14, 113.12);(183.05, 116.64);(223.09, 111.89);(184.13, 115.09);(212.64, 109.65);(198.71, 111.1);(215.6, 136.42);(202.42, 137.76);(218.83, 155.91);(207.43, 160.41);(217.96, 158.55);(209.02, 163.25);(220.49, 163.28);(202.79, 168.47)
1.7;videos/cuts_train/fall01.mp4;walk;(199.36, 58.3);(200.35, 55.23);(201.33, 55.12);(202.21, 55.07);(197.45, 55.77);(196.58, 56.03);(195.6, 56.34);(203.56, 56.32);(194.47, 58.05);(201.57, 61.03);(198.04, 61.5);(214.31, 73.39);(188.89, 76.34);(220.22, 91.24);(184.63, 94.67);(223.87, 108.54);(180.93, 111.73);(225.27, 113.38);(179.16, 116.43);(223.74, 113.5);(180.39, 116.42);(222.66, 112.12);(181.36, 114.88);(211.75, 109.69);(197.89, 111.17);(214.74, 136.43);(202.12, 137.74);(218.41, 156.37);(207.44, 160.36);(217.74, 159.28);(209.08, 163.23);(220.46, 163.58);(202.96, 168.43)
1.73;videos/cuts_train/fall01.mp4;walk;(198.59, 58.05);(199.67, 54.91);(200.71, 54.78);(201.6, 54.72);(196.68, 55.48);(195.78, 55.75);(194.78, 56.08);(203.13, 55.99);(193.71, 57.91);(200.94, 60.8);(197.29, 61.35);(214.06, 73.39);(188.03, 76.34);(220.1, 91.25);(183.33, 94.81);(223.6, 108.58);(179.13, 111.61);(224.92, 113.56);(176.99, 116.3);(223.48, 113.71);(178.02, 116.29);(222.4, 112.21);(179.12, 114.85);(211.01, 109.78);(196.88, 111.18);(214.11, 136.72);(201.32, 137.85);(217.84, 157.04);(207.43, 160.33);(217.24, 159.88);(209.08, 163.16);(220.18, 164.37);(203.09, 168.42)
1.77;videos/cuts_train/fall01.mp4;walk;(198.14, 57.9);(199.26, 54.74);(200.27, 54.61);(201.16, 54.55);(196.25, 55.31);(195.4, 55.57);(194.43, 55.9);(202.67, 55.83);(193.4, 57.74);(200.46, 60.66);(196.84, 61.21);(213.26, 73.38);(187.45, 76.29);(219.06, 91.26);(182.59, 94.56);(222.8, 108.71);(177.49, 110.09);(224.23, 113.67);(175.38, 115.57);(222.84, 113.84);(176.58, 114.98);(221.76, 112.32);(177.66, 113.25);(209.93, 109.78);(196.02, 111.14);(213.01, 136.68);(200.93, 137.93);(217.5, 157.47);(207.45, 160.31);(216.85, 160.28);(209.13, 163.16);(219.81, 165.39);(203.09, 168.37)
1.8;videos/cuts_train/fall01.mp4;walk;(197.93, 57.91);(199.03, 54.73);(200.01, 54.6);(200.92, 54.55);(196.01, 55.29);(195.16, 55.54);(194.23, 55.86);(202.39, 55.82);(193.05, 57.67);(200.24, 60.67);(196.56, 61.22);(212.63, 73.36);(186.69, 76.12);(218.33, 91.28);(181.67, 94.31);(222.13, 108.74);(176.99, 109.57);(223.49, 113.79);(174.89, 115.31);(222.11, 113.97);(175.94, 114.69);(221.02, 112.4);(177.06, 112.89);(209.44, 109.78);(195.73, 111.11);(212.18, 136.74);(200.51, 137.99);(216.61, 158.23);(207.34, 160.29);(215.81, 161.13);(209.01, 163.15);(219.42, 166.27);(203.13, 168.35)
1.83;videos/cuts_train/fall01.mp4;walk;(197.63, 57.84);(198.67, 54.64);(199.61, 54.5);(200.5, 54.46);(195.69, 55.2);(194.81, 55.45);(193.97, 55.76);(201.85, 55.7);(192.78, 57.52);(199.88, 60.6);(196.23, 61.17);(211.83, 73.29);(186.18, 75.8);(217.32, 91.28);(180.88, 93.3);(221.32, 108.74);(176.05, 108.25);(222.69, 113.79);(174.12, 113.8);(221.47, 113.94);(175.12, 113.17);(220.42, 112.38);(176.13, 111.43);(208.68, 109.74);(195.0, 111.1);(210.9, 136.76);(200.11, 138.08);(215.43, 158.69);(207.06, 160.4);(214.85, 161.72);(208.69, 163.28);(217.55, 167.03);(203.18, 168.36)
1.87;videos/cuts_train/fall01.mp4;walk;(197.17, 57.7);(198.22, 54.48);(199.13, 54.35);(200.02, 54.3);(195.24, 55.02);(194.33, 55.24);(193.49, 55.53);(201.32, 55.51);(192.28, 57.23);(199.32, 60.5);(195.72, 61.06);(211.19, 73.14);(185.46, 75.4);(216.91, 91.21);(179.93, 92.48);(220.81, 108.73);(175.56, 107.49);(222.0, 113.83);(173.61, 112.92);(220.89, 113.97);(174.88, 112.17);(219.94, 112.39);(175.9, 110.43);(208.33, 109.71);(194.53, 111.04);(209.76, 137.21);(199.34, 138.19);(212.46, 159.4);(206.57, 160.46);(212.24, 163.11);(207.93, 163.52);(213.99, 167.89);(202.84, 168.34)
1.9;videos/cuts_train/fall01.mp4;walk;(196.87, 57.59);(197.86, 54.36);(198.79, 54.24);(199.68, 54.19);(194.84, 54.9);(193.88, 55.12);(193.07, 55.42);(200.92, 55.4);(191.84, 57.14);(199.03, 60.41);(195.38, 61.01);(210.91, 73.09);(185.04, 75.12);(216.23, 91.22);(179.79, 91.74);(220.36, 108.74);(175.09, 106.81);(221.47, 113.95);(173.26, 112.03);(220.49, 114.09);(174.61, 111.38);(219.62, 112.45);(175.56, 109.65);(207.8, 109.67);(193.89, 110.92);(208.01, 137.6);(198.76, 138.2);(210.18, 159.85);(206.33, 160.76);(210.14, 163.7);(207.79, 164.42);(210.55, 168.13);(203.44, 168.49)
1.93;videos/cuts_train/fall01.mp4;walk;(196.41, 57.29);(197.39, 54.08);(198.34, 53.97);(199.25, 53.91);(194.36, 54.58);(193.37, 54.79);(192.55, 55.08);(200.5, 55.18);(191.26, 56.89);(198.63, 60.19);(194.9, 60.77);(210.64, 73.03);(184.6, 74.83);(215.88, 91.22);(179.35, 91.34);(219.88, 108.58);(175.12, 106.62);(221.09, 113.94);(173.2, 111.82);(220.06, 114.07);(174.59, 111.15);(219.16, 112.43);(175.55, 109.47);(207.42, 109.61);(193.69, 110.74);(207.33, 137.62);(198.51, 138.2);(208.63, 160.53);(205.03, 160.79);(208.2, 164.56);(205.84, 164.39);(208.69, 169.06);(203.53, 168.62)
1.97;videos/cuts_train/fall01.mp4;walk;(196.07, 57.05);(197.01, 53.84);(197.98, 53.72);(198.91, 53.65);(193.97, 54.34);(192.96, 54.57);(192.17, 54.86);(200.16, 54.94);(190.85, 56.72);(198.38, 60.01);(194.63, 60.61);(210.31, 72.87);(184.2, 74.69);(214.96, 91.23);(179.16, 91.24);(219.31, 108.51);(175.14, 106.56);(220.58, 113.93);(173.4, 111.84);(219.56, 114.06);(174.77, 111.1);(218.65, 112.43);(175.69, 109.37);(206.94, 109.52);(193.16, 110.52);(206.42, 137.75);(198.12, 137.95);(205.85, 162.41);(204.43, 159.67);(205.04, 166.3);(205.05, 163.01);(205.71, 170.12);(203.52, 168.1)
2.0;videos/cuts_train/fall01.mp4;walk;(195.62, 56.71);(196.56, 53.49);(197.55, 53.37);(198.48, 53.28);(193.55, 54.0);(192.53, 54.24);(191.75, 54.53);(199.79, 54.63);(190.49, 56.47);(198.06, 59.7);(194.28, 60.31);(210.18, 72.7);(184.01, 74.46);(214.52, 91.25);(178.84, 90.99);(219.09, 108.54);(174.87, 106.48);(220.36, 113.95);(173.38, 111.86);(219.23, 114.09);(174.79, 110.97);(218.33, 112.46);(175.59, 109.15);(206.37, 109.52);(192.47, 110.46);(205.2, 138.01);(197.63, 137.77);(204.03, 163.57);(199.67, 138.15);(203.23, 167.23);(200.86, 135.95);(203.37, 171.42);(200.5, 145.93)
2.03;videos/cuts_train/fall01.mp4;walk;(195.29, 56.48);(196.25, 53.24);(197.24, 53.12);(198.17, 53.03);(193.27, 53.73);(192.26, 53.97);(191.49, 54.26);(199.47, 54.43);(190.24, 56.25);(197.72, 59.49);(193.99, 60.09);(209.74, 72.52);(183.64, 74.34);(214.26, 91.24);(178.35, 91.0);(218.71, 108.54);(175.0, 106.67);(220.12, 113.97);(173.88, 112.02);(218.92, 114.16);(175.32, 111.21);(217.96, 112.52);(176.1, 109.41);(205.9, 109.59);(192.14, 110.61);(204.63, 138.21);(197.14, 137.77);(202.92, 163.6);(200.17, 145.53);(202.07, 167.2);(201.54, 145.1);(201.91, 172.64);(200.8, 154.4)
2.07;videos/cuts_train/fall01.mp4;walk;(194.96, 56.33);(195.92, 53.05);(196.93, 52.93);(197.86, 52.83);(192.88, 53.56);(191.86, 53.8);(191.04, 54.09);(199.1, 54.21);(189.73, 56.08);(197.34, 59.34);(193.62, 59.95);(209.35, 72.38);(183.32, 74.23);(214.21, 91.26);(178.02, 91.04);(218.49, 108.71);(175.25, 106.8);(219.91, 114.1);(174.18, 112.11);(218.59, 114.41);(175.63, 111.34);(217.62, 112.75);(176.46, 109.57);(205.65, 109.82);(191.92, 110.81);(203.87, 138.39);(196.39, 137.79);(201.59, 164.48);(200.99, 149.91);(199.99, 168.78);(202.62, 145.68);(200.59, 173.48);(201.06, 161.07)
2.1;videos/cuts_train/fall01.mp4;walk;(194.73, 56.05);(195.7, 52.81);(196.7, 52.7);(197.62, 52.61);(192.64, 53.27);(191.59, 53.48);(190.73, 53.76);(198.8, 54.0);(189.41, 55.76);(197.02, 59.13);(193.33, 59.71);(209.25, 72.36);(183.01, 74.2);(213.98, 91.3);(177.86, 91.06);(218.16, 109.05);(175.55, 107.59);(219.58, 114.35);(174.4, 112.75);(218.04, 114.67);(175.82, 111.88);(217.04, 112.99);(176.65, 110.09);(205.31, 110.21);(191.54, 111.09);(203.35, 138.52);(195.76, 137.91);(201.24, 164.6);(201.68, 151.43);(199.82, 169.1);(203.16, 149.58);(200.12, 173.89);(202.34, 160.62)
2.13;videos/cuts_train/fall01.mp4;walk;(194.52, 55.83);(195.54, 52.63);(196.54, 52.51);(197.46, 52.42);(192.45, 53.03);(191.35, 53.21);(190.47, 53.45);(198.64, 53.77);(189.09, 55.4);(196.77, 58.91);(193.06, 59.43);(209.08, 72.35);(182.67, 74.06);(213.69, 91.39);(177.73, 91.11);(217.67, 109.16);(175.62, 108.2);(219.31, 114.5);(174.52, 113.2);(217.63, 114.8);(175.86, 112.51);(216.53, 113.1);(176.77, 110.85);(204.61, 110.61);(190.6, 111.34);(202.87, 138.89);(195.37, 138.25);(200.29, 165.17);(201.95, 151.87);(199.01, 169.5);(203.23, 151.69);(199.04, 174.48);(203.09, 161.0)
2.17;videos/cuts_train/fall01.mp4;walk;(194.24, 55.51);(195.28, 52.28);(196.27, 52.15);(197.19, 52.06);(192.16, 52.62);(191.06, 52.78);(190.18, 53.0);(198.33, 53.4);(188.84, 54.92);(196.46, 58.58);(192.76, 59.03);(209.0, 72.31);(182.29, 73.93);(213.5, 91.57);(177.9, 91.57);(217.37, 109.44);(176.47, 108.83);(219.01, 114.83);(175.42, 113.79);(217.43, 115.1);(176.58, 113.24);(216.34, 113.36);(177.7, 111.63);(204.35, 110.91);(190.28, 111.68);(202.83, 140.36);(194.92, 139.31);(200.57, 166.46);(202.24, 157.57);(199.61, 170.23);(202.62, 159.94);(199.27, 175.02);(201.18, 168.37)
2.2;videos/cuts_train/fall01.mp4;walk;(193.9, 55.18);(195.0, 51.86);(196.02, 51.72);(196.96, 51.61);(191.78, 52.19);(190.67, 52.34);(189.76, 52.54);(198.13, 52.89);(188.31, 54.41);(196.19, 58.2);(192.38, 58.64);(208.73, 72.09);(181.67, 73.44);(213.06, 91.78);(177.82, 91.8);(217.1, 109.85);(177.38, 109.34);(218.72, 115.18);(176.27, 114.49);(217.28, 115.42);(177.33, 114.0);(216.22, 113.67);(178.51, 112.31);(203.81, 110.87);(189.64, 111.64);(202.72, 140.81);(194.14, 139.46);(200.26, 166.43);(201.93, 156.96);(199.33, 170.21);(201.63, 159.45);(199.1, 175.16);(200.99, 167.11)
2.23;videos/cuts_train/fall01.mp4;walk;(193.11, 54.59);(194.38, 51.39);(195.43, 51.27);(196.41, 51.17);(190.96, 51.68);(189.9, 51.81);(188.86, 51.98);(197.66, 52.46);(187.43, 53.85);(195.37, 57.69);(191.41, 58.05);(208.41, 71.96);(180.88, 73.1);(212.92, 91.79);(177.55, 91.91);(216.91, 110.08);(177.58, 109.92);(218.38, 115.42);(176.59, 115.3);(216.96, 115.61);(177.9, 114.86);(215.95, 113.86);(178.96, 113.09);(203.46, 111.03);(189.22, 111.77);(202.66, 141.21);(193.06, 139.87);(200.59, 165.84);(201.65, 160.15);(199.75, 169.68);(202.14, 162.69);(199.57, 174.99);(199.92, 171.32)
2.27;videos/cuts_train/fall01.mp4;walk;(192.41, 54.31);(193.84, 51.12);(194.92, 51.03);(195.93, 50.95);(190.31, 51.36);(189.29, 51.47);(188.17, 51.63);(197.24, 52.22);(186.77, 53.48);(194.66, 57.51);(190.59, 57.74);(208.01, 71.9);(179.97, 72.9);(212.88, 91.87);(176.73, 91.97);(216.54, 110.28);(177.41, 110.34);(217.98, 115.73);(176.56, 115.98);(216.45, 115.84);(177.97, 115.62);(215.42, 114.03);(178.94, 113.79);(202.86, 111.28);(188.58, 111.87);(202.74, 141.43);(191.96, 140.18);(199.94, 165.51);(201.06, 159.02);(199.11, 169.38);(202.4, 160.86);(199.21, 175.12);(199.53, 169.33)
2.3;videos/cuts_train/fall01.mp4;walk;(191.69, 53.83);(193.22, 50.71);(194.35, 50.65);(195.35, 50.59);(189.67, 50.9);(188.67, 50.99);(187.51, 51.14);(196.71, 51.95);(186.15, 53.05);(193.89, 57.13);(189.88, 57.28);(207.36, 71.9);(179.07, 72.86);(212.56, 91.89);(175.53, 92.09);(216.28, 110.66);(176.95, 110.37);(217.58, 116.28);(176.49, 116.22);(216.04, 116.32);(177.98, 115.73);(215.07, 114.44);(178.91, 113.77);(201.94, 111.51);(187.56, 112.02);(202.03, 141.69);(190.28, 140.55);(199.86, 165.34);(199.79, 158.5);(199.25, 169.27);(200.3, 160.26);(199.24, 175.08);(199.16, 168.96)
2.33;videos/cuts_train/fall01.mp4;walk;(190.91, 53.76);(192.58, 50.57);(193.76, 50.51);(194.77, 50.47);(189.02, 50.73);(187.99, 50.8);(186.83, 50.92);(196.14, 51.85);(185.41, 52.8);(193.09, 57.12);(189.1, 57.18);(206.71, 71.91);(178.4, 72.91);(212.29, 92.06);(173.94, 92.41);(216.11, 111.22);(175.13, 111.43);(217.29, 116.8);(175.34, 117.61);(215.81, 116.91);(177.2, 117.11);(214.86, 114.97);(177.78, 114.99);(201.11, 111.51);(186.4, 112.01);(200.77, 142.02);(188.54, 140.55);(199.55, 165.68);(197.55, 155.59);(199.3, 169.79);(197.76, 155.44);(198.54, 175.19);(196.49, 165.81)
2.37;videos/cuts_train/fall01.mp4;walk;(189.73, 53.55);(191.44, 50.33);(192.73, 50.28);(193.83, 50.25);(188.04, 50.47);(186.93, 50.52);(185.91, 50.65);(195.35, 51.63);(184.61, 52.48);(192.04, 56.93);(188.15, 56.95);(205.97, 71.79);(177.6, 72.8);(211.94, 92.1);(173.61, 92.52);(215.23, 111.42);(174.16, 111.36);(216.78, 117.04);(173.98, 117.46);(215.17, 117.07);(175.65, 117.01);(214.09, 115.14);(176.37, 115.04);(200.14, 111.59);(185.58, 112.02);(199.41, 142.09);(187.37, 140.98);(199.17, 166.2);(197.05, 158.26);(199.07, 170.18);(198.45, 159.08);(198.44, 175.2);(195.11, 168.48)
2.4;videos/cuts_train/fall01.mp4;walk;(188.96, 53.52);(190.72, 50.19);(192.07, 50.13);(193.2, 50.11);(187.27, 50.3);(186.11, 50.35);(185.15, 50.47);(194.78, 51.43);(183.79, 52.25);(191.28, 56.9);(187.38, 56.91);(205.48, 71.69);(176.9, 72.78);(211.79, 92.13);(171.59, 92.65);(214.28, 112.05);(171.86, 111.64);(215.87, 117.63);(171.8, 117.61);(214.32, 117.53);(173.71, 116.99);(213.15, 115.6);(174.48, 115.07);(199.5, 112.08);(184.72, 112.27);(198.81, 142.48);(186.2, 141.51);(198.8, 166.02);(195.51, 158.85);(199.09, 169.98);(197.52, 160.14);(198.27, 175.26);(192.37, 168.89)
2.43;videos/cuts_train/fall01.mp4;walk;(187.87, 53.43);(189.59, 50.08);(190.91, 50.04);(192.14, 50.03);(186.25, 50.16);(185.18, 50.2);(184.28, 50.32);(193.9, 51.37);(183.07, 52.08);(190.13, 56.81);(186.42, 56.83);(204.48, 71.51);(176.13, 72.71);(211.42, 92.07);(171.43, 92.68);(213.67, 111.99);(169.96, 111.5);(215.26, 117.62);(169.24, 117.35);(213.59, 117.53);(170.8, 116.75);(212.28, 115.56);(171.84, 114.84);(198.68, 112.23);(184.04, 112.42);(197.91, 142.88);(185.18, 141.96);(198.95, 166.14);(193.95, 161.08);(199.31, 169.87);(196.07, 163.1);(198.31, 175.54);(188.75, 169.99)
2.47;videos/cuts_train/fall01.mp4;walk;(186.65, 53.49);(188.22, 50.13);(189.53, 50.08);(190.78, 50.09);(185.02, 50.21);(184.07, 50.25);(183.07, 50.36);(192.73, 51.41);(181.94, 52.06);(188.78, 56.86);(185.27, 56.9);(203.61, 71.21);(175.33, 72.61);(211.2, 91.88);(170.73, 92.68);(213.32, 111.95);(168.17, 111.46);(214.58, 117.51);(167.29, 117.31);(212.79, 117.43);(168.66, 116.67);(211.59, 115.48);(169.72, 114.82);(197.99, 112.43);(183.27, 112.57);(197.68, 142.89);(183.41, 142.38);(199.16, 166.4);(192.1, 162.18);(199.43, 169.93);(194.56, 164.44);(198.09, 175.73);(185.5, 171.32)
2.5;videos/cuts_train/fall01.mp4;walk;(185.27, 53.51);(186.91, 50.12);(188.27, 50.08);(189.59, 50.1);(183.77, 50.21);(182.86, 50.26);(181.83, 50.38);(191.79, 51.41);(181.03, 52.01);(187.52, 56.88);(184.06, 56.94);(202.82, 70.87);(174.56, 72.59);(210.54, 91.47);(170.17, 92.67);(211.93, 111.87);(166.8, 111.05);(213.41, 117.42);(165.35, 117.16);(211.51, 117.38);(166.46, 116.47);(210.11, 115.43);(167.66, 114.49);(197.45, 112.72);(182.4, 112.88);(197.48, 143.07);(182.05, 142.81);(199.01, 166.71);(190.11, 163.43);(199.34, 170.12);(192.84, 166.05);(198.05, 175.84);(182.59, 172.75)
2.53;videos/cuts_train/fall01.mp4;walk;(183.75, 53.53);(185.48, 50.12);(186.84, 50.08);(188.18, 50.09);(182.39, 50.24);(181.41, 50.3);(180.42, 50.41);(190.57, 51.38);(179.77, 51.95);(186.01, 56.86);(182.65, 56.96);(201.76, 70.24);(173.81, 72.57);(210.22, 90.54);(169.81, 92.64);(210.88, 111.83);(165.33, 110.49);(211.96, 117.37);(163.69, 116.82);(209.64, 117.32);(164.44, 116.21);(208.45, 115.39);(165.65, 114.04);(196.75, 112.99);(181.46, 113.12);(196.96, 143.4);(180.61, 143.12);(198.76, 167.25);(188.1, 165.42);(198.81, 170.43);(191.04, 168.29);(198.25, 176.0);(179.64, 174.21)
